ad_archive_id,ad_creation_time,currency,max_impressions,max_spend,min_impressions,min_spend,ad_url,page_name,page_id
424303362732554,2021-12-15,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=424303362732554,AIPAC,40217893542
3070614786494738,2021-12-15,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3070614786494738,AIPAC,40217893542
276131667821620,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=276131667821620,AIPAC,40217893542
276846097755871,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=276846097755871,AIPAC,40217893542
298658345607408,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=298658345607408,AIPAC,40217893542
332606195373940,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=332606195373940,AIPAC,40217893542
389182839633568,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=389182839633568,AIPAC,40217893542
446172220305026,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=446172220305026,AIPAC,40217893542
487127942740062,2021-12-16,USD,5999,499,5000,400,https://www.facebook.com/ads/library/?id=487127942740062,AIPAC,40217893542
599499948024550,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=599499948024550,AIPAC,40217893542
923525041612434,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=923525041612434,AIPAC,40217893542
1518588505192994,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1518588505192994,AIPAC,40217893542
1766985936825399,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1766985936825399,AIPAC,40217893542
1952272984955557,2021-12-16,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1952272984955557,AIPAC,40217893542
714688556162184,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=714688556162184,AIPAC,40217893542
1055353498363141,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1055353498363141,AIPAC,40217893542
283905517087387,2021-12-17,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=283905517087387,AIPAC,40217893542
297258712175858,2021-12-17,USD,39999,1499,35000,1000,https://www.facebook.com/ads/library/?id=297258712175858,AIPAC,40217893542
299262515463418,2021-12-17,USD,199999,4499,175000,4000,https://www.facebook.com/ads/library/?id=299262515463418,AIPAC,40217893542
339323894307492,2021-12-17,USD,34999,1499,30000,1000,https://www.facebook.com/ads/library/?id=339323894307492,AIPAC,40217893542
626733605148635,2021-12-17,USD,19999,499,15000,400,https://www.facebook.com/ads/library/?id=626733605148635,AIPAC,40217893542
994082191182785,2021-12-17,USD,49999,1999,45000,1500,https://www.facebook.com/ads/library/?id=994082191182785,AIPAC,40217893542
1078731636253465,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1078731636253465,AIPAC,40217893542
1095026747965036,2021-12-17,USD,29999,799,25000,700,https://www.facebook.com/ads/library/?id=1095026747965036,AIPAC,40217893542
1192660327994766,2021-12-17,USD,59999,3499,50000,3000,https://www.facebook.com/ads/library/?id=1192660327994766,AIPAC,40217893542
1274388743030658,2021-12-17,USD,4999,99,4000,0,https://www.facebook.com/ads/library/?id=1274388743030658,AIPAC,40217893542
2327471754096240,2021-12-17,USD,59999,1499,50000,1000,https://www.facebook.com/ads/library/?id=2327471754096240,AIPAC,40217893542
5046436825391236,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=5046436825391236,AIPAC,40217893542
594222424995125,2021-12-17,USD,499999,19999,450000,15000,https://www.facebook.com/ads/library/?id=594222424995125,AIPAC,40217893542
945238903052843,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=945238903052843,AIPAC,40217893542
543659677368754,2021-12-17,USD,4999,399,4000,300,https://www.facebook.com/ads/library/?id=543659677368754,AIPAC,40217893542
727705341945355,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=727705341945355,AIPAC,40217893542
660778508636694,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=660778508636694,AIPAC,40217893542
1125558984855829,2021-12-17,USD,29999,3499,25000,3000,https://www.facebook.com/ads/library/?id=1125558984855829,AIPAC,40217893542
263410509188468,2021-12-17,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=263410509188468,AIPAC,40217893542
293453059387870,2021-12-17,USD,34999,599,30000,500,https://www.facebook.com/ads/library/?id=293453059387870,AIPAC,40217893542
634037001118590,2021-12-17,USD,149999,3999,125000,3500,https://www.facebook.com/ads/library/?id=634037001118590,AIPAC,40217893542
978202386239764,2021-12-17,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=978202386239764,AIPAC,40217893542
212749437700976,2021-12-17,USD,69999,1499,60000,1000,https://www.facebook.com/ads/library/?id=212749437700976,AIPAC,40217893542
445206883732417,2021-12-17,USD,699999,29999,600000,25000,https://www.facebook.com/ads/library/?id=445206883732417,AIPAC,40217893542
450895643160493,2021-12-17,USD,174999,6999,150000,6000,https://www.facebook.com/ads/library/?id=450895643160493,AIPAC,40217893542
610243443588176,2021-12-17,USD,449999,14999,400000,10000,https://www.facebook.com/ads/library/?id=610243443588176,AIPAC,40217893542
628384631648225,2021-12-17,USD,174999,7999,150000,7000,https://www.facebook.com/ads/library/?id=628384631648225,AIPAC,40217893542
630212021457080,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=630212021457080,AIPAC,40217893542
643450190313923,2021-12-17,USD,599999,14999,500000,10000,https://www.facebook.com/ads/library/?id=643450190313923,AIPAC,40217893542
1124644494946169,2021-12-17,USD,124999,2999,100000,2500,https://www.facebook.com/ads/library/?id=1124644494946169,AIPAC,40217893542
1133921750483906,2021-12-17,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=1133921750483906,AIPAC,40217893542
3196740203892053,2021-12-17,USD,49999,1999,45000,1500,https://www.facebook.com/ads/library/?id=3196740203892053,AIPAC,40217893542
5417249714969615,2021-12-17,USD,1999,199,1000,100,https://www.facebook.com/ads/library/?id=5417249714969615,AIPAC,40217893542
3233724796867105,2021-12-17,USD,29999,2499,25000,2000,https://www.facebook.com/ads/library/?id=3233724796867105,AIPAC,40217893542
647485236262820,2021-12-17,USD,44999,2999,40000,2500,https://www.facebook.com/ads/library/?id=647485236262820,AIPAC,40217893542
462361048931865,2021-12-17,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=462361048931865,AIPAC,40217893542
278763750951847,2021-12-17,USD,699999,14999,600000,10000,https://www.facebook.com/ads/library/?id=278763750951847,AIPAC,40217893542
306017754731372,2021-12-17,USD,174999,5999,150000,5000,https://www.facebook.com/ads/library/?id=306017754731372,AIPAC,40217893542
637735394068751,2021-12-17,USD,149999,3999,125000,3500,https://www.facebook.com/ads/library/?id=637735394068751,AIPAC,40217893542
896654981037841,2021-12-17,USD,124999,3999,100000,3500,https://www.facebook.com/ads/library/?id=896654981037841,AIPAC,40217893542
1222967654859692,2021-12-17,USD,69999,2499,60000,2000,https://www.facebook.com/ads/library/?id=1222967654859692,AIPAC,40217893542
1257892044723099,2021-12-17,USD,599999,7999,500000,7000,https://www.facebook.com/ads/library/?id=1257892044723099,AIPAC,40217893542
422951862803525,2021-12-17,USD,34999,1499,30000,1000,https://www.facebook.com/ads/library/?id=422951862803525,AIPAC,40217893542
236942441861910,2021-12-17,USD,99999,1999,90000,1500,https://www.facebook.com/ads/library/?id=236942441861910,AIPAC,40217893542
1193442121187759,2021-12-17,USD,39999,2999,35000,2500,https://www.facebook.com/ads/library/?id=1193442121187759,AIPAC,40217893542
236873761852877,2021-12-17,USD,69999,2499,60000,2000,https://www.facebook.com/ads/library/?id=236873761852877,AIPAC,40217893542
1514716795572325,2021-12-17,USD,44999,3999,40000,3500,https://www.facebook.com/ads/library/?id=1514716795572325,AIPAC,40217893542
1598991893777045,2021-12-17,USD,39999,2999,35000,2500,https://www.facebook.com/ads/library/?id=1598991893777045,AIPAC,40217893542
437669794745641,2021-12-17,USD,59999,4499,50000,4000,https://www.facebook.com/ads/library/?id=437669794745641,AIPAC,40217893542
193955749542888,2021-12-21,USD,19999,799,15000,700,https://www.facebook.com/ads/library/?id=193955749542888,AIPAC,40217893542
283916927045809,2021-12-21,USD,59999,2499,50000,2000,https://www.facebook.com/ads/library/?id=283916927045809,AIPAC,40217893542
317920766954312,2021-12-21,USD,899999,19999,800000,15000,https://www.facebook.com/ads/library/?id=317920766954312,AIPAC,40217893542
422419869669981,2021-12-21,USD,44999,2499,40000,2000,https://www.facebook.com/ads/library/?id=422419869669981,AIPAC,40217893542
1071976266931801,2021-12-21,USD,14999,599,10000,500,https://www.facebook.com/ads/library/?id=1071976266931801,AIPAC,40217893542
1345750652527561,2021-12-21,USD,14999,699,10000,600,https://www.facebook.com/ads/library/?id=1345750652527561,AIPAC,40217893542
3132533667020675,2021-12-21,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3132533667020675,AIPAC,40217893542
1046158979567159,2021-12-23,USD,44999,2499,40000,2000,https://www.facebook.com/ads/library/?id=1046158979567159,AIPAC,40217893542
234003925505411,2021-12-23,USD,29999,599,25000,500,https://www.facebook.com/ads/library/?id=234003925505411,AIPAC,40217893542
1893325004187747,2021-12-23,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1893325004187747,AIPAC,40217893542
285175326968886,2021-12-23,USD,174999,8999,150000,8000,https://www.facebook.com/ads/library/?id=285175326968886,AIPAC,40217893542
2717511481888552,2021-12-23,USD,174999,7999,150000,7000,https://www.facebook.com/ads/library/?id=2717511481888552,AIPAC,40217893542
468060781339783,2021-12-23,USD,2999,299,2000,200,https://www.facebook.com/ads/library/?id=468060781339783,AIPAC,40217893542
308052247736356,2021-12-23,USD,8999,499,8000,400,https://www.facebook.com/ads/library/?id=308052247736356,AIPAC,40217893542
529150298643177,2021-12-23,USD,14999,299,10000,200,https://www.facebook.com/ads/library/?id=529150298643177,AIPAC,40217893542
681164183042803,2021-12-23,USD,149999,6999,125000,6000,https://www.facebook.com/ads/library/?id=681164183042803,AIPAC,40217893542
1600530466949917,2022-01-12,USD,59999,299,50000,200,https://www.facebook.com/ads/library/?id=1600530466949917,AIPAC,40217893542
249380207195997,2022-01-12,USD,149999,5999,125000,5000,https://www.facebook.com/ads/library/?id=249380207195997,AIPAC,40217893542
1401780573607215,2022-01-12,USD,174999,6999,150000,6000,https://www.facebook.com/ads/library/?id=1401780573607215,AIPAC,40217893542
1605514139806927,2022-01-12,USD,24999,1499,20000,1000,https://www.facebook.com/ads/library/?id=1605514139806927,AIPAC,40217893542
3113765705508360,2022-01-12,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=3113765705508360,AIPAC,40217893542
4773747989358464,2022-01-12,USD,1000000,69999,1000000,60000,https://www.facebook.com/ads/library/?id=4773747989358464,AIPAC,40217893542
261165329437425,2022-01-12,USD,59999,1999,50000,1500,https://www.facebook.com/ads/library/?id=261165329437425,AIPAC,40217893542
472594704376146,2022-01-12,USD,34999,999,30000,900,https://www.facebook.com/ads/library/?id=472594704376146,AIPAC,40217893542
358580559296378,2022-01-12,USD,174999,5999,150000,5000,https://www.facebook.com/ads/library/?id=358580559296378,AIPAC,40217893542
651448725893517,2022-01-12,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=651448725893517,AIPAC,40217893542
214089167601934,2022-01-12,USD,59999,1999,50000,1500,https://www.facebook.com/ads/library/?id=214089167601934,AIPAC,40217893542
971603280130594,2022-01-12,USD,174999,5999,150000,5000,https://www.facebook.com/ads/library/?id=971603280130594,AIPAC,40217893542
1184123342325506,2022-01-12,USD,1000000,59999,1000000,50000,https://www.facebook.com/ads/library/?id=1184123342325506,AIPAC,40217893542
356903982461184,2022-01-12,USD,59999,1999,50000,1500,https://www.facebook.com/ads/library/?id=356903982461184,AIPAC,40217893542
620922589123003,2022-01-12,USD,69999,2499,60000,2000,https://www.facebook.com/ads/library/?id=620922589123003,AIPAC,40217893542
253150546812049,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=253150546812049,AIPAC,40217893542
681086586222150,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=681086586222150,AIPAC,40217893542
421492063093357,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=421492063093357,AIPAC,40217893542
932643374305686,2022-01-12,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=932643374305686,AIPAC,40217893542
1082414069202120,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1082414069202120,AIPAC,40217893542
1554315671590546,2022-01-12,USD,24999,599,20000,500,https://www.facebook.com/ads/library/?id=1554315671590546,AIPAC,40217893542
474910850712964,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=474910850712964,AIPAC,40217893542
489650589252016,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=489650589252016,AIPAC,40217893542
656984762412933,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=656984762412933,AIPAC,40217893542
4867272346645147,2022-01-12,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=4867272346645147,AIPAC,40217893542
472860910855895,2022-01-12,USD,29999,799,25000,700,https://www.facebook.com/ads/library/?id=472860910855895,AIPAC,40217893542
233048782347403,2022-01-12,USD,69999,2499,60000,2000,https://www.facebook.com/ads/library/?id=233048782347403,AIPAC,40217893542
513075486665726,2022-01-18,USD,19999,199,15000,100,https://www.facebook.com/ads/library/?id=513075486665726,AIPAC,40217893542
666572577806679,2022-01-19,USD,399999,19999,350000,15000,https://www.facebook.com/ads/library/?id=666572577806679,AIPAC,40217893542
975572076670814,2022-01-20,USD,599999,24999,500000,20000,https://www.facebook.com/ads/library/?id=975572076670814,AIPAC,40217893542
681426373224308,2022-01-20,USD,349999,24999,300000,20000,https://www.facebook.com/ads/library/?id=681426373224308,AIPAC,40217893542
1015026589359659,2022-01-20,USD,1000000,44999,1000000,40000,https://www.facebook.com/ads/library/?id=1015026589359659,AIPAC,40217893542
337683291696546,2022-01-20,USD,399999,14999,350000,10000,https://www.facebook.com/ads/library/?id=337683291696546,AIPAC,40217893542
1974140206099998,2022-01-20,USD,149999,7999,125000,7000,https://www.facebook.com/ads/library/?id=1974140206099998,AIPAC,40217893542
1007465543517524,2022-01-20,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=1007465543517524,AIPAC,40217893542
235683335410977,2022-01-20,USD,149999,7999,125000,7000,https://www.facebook.com/ads/library/?id=235683335410977,AIPAC,40217893542
660767178438416,2022-01-20,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=660767178438416,AIPAC,40217893542
510213597034077,2022-01-20,USD,149999,7999,125000,7000,https://www.facebook.com/ads/library/?id=510213597034077,AIPAC,40217893542
2967032153549362,2022-01-20,USD,49999,2999,45000,2500,https://www.facebook.com/ads/library/?id=2967032153549362,AIPAC,40217893542
246433660854462,2022-01-21,USD,124999,3999,100000,3500,https://www.facebook.com/ads/library/?id=246433660854462,AIPAC,40217893542
260003156199511,2022-01-21,USD,174999,3999,150000,3500,https://www.facebook.com/ads/library/?id=260003156199511,AIPAC,40217893542
638798557390615,2022-01-21,USD,249999,4499,200000,4000,https://www.facebook.com/ads/library/?id=638798557390615,AIPAC,40217893542
1125517351519566,2022-01-21,USD,89999,2499,80000,2000,https://www.facebook.com/ads/library/?id=1125517351519566,AIPAC,40217893542
506773324083309,2022-01-21,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=506773324083309,AIPAC,40217893542
1048383189226894,2022-01-21,USD,3999,299,3000,200,https://www.facebook.com/ads/library/?id=1048383189226894,AIPAC,40217893542
665714421132885,2022-01-21,USD,149999,8999,125000,8000,https://www.facebook.com/ads/library/?id=665714421132885,AIPAC,40217893542
4597087487085292,2022-01-25,USD,3999,299,3000,200,https://www.facebook.com/ads/library/?id=4597087487085292,AIPAC,40217893542
618463996082651,2022-01-28,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=618463996082651,AIPAC,40217893542
648392203043443,2022-01-28,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=648392203043443,AIPAC,40217893542
652974149071453,2022-01-28,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=652974149071453,AIPAC,40217893542
1132659474157456,2022-02-02,USD,9999,599,9000,500,https://www.facebook.com/ads/library/?id=1132659474157456,AIPAC,40217893542
682236863222522,2022-02-07,USD,69999,399,60000,300,https://www.facebook.com/ads/library/?id=682236863222522,AIPAC,40217893542
1018711899041594,2022-02-10,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=1018711899041594,AIPAC,40217893542
315448360562216,2022-02-10,USD,149999,5999,125000,5000,https://www.facebook.com/ads/library/?id=315448360562216,AIPAC,40217893542
1406087096511386,2022-02-12,USD,34999,299,30000,200,https://www.facebook.com/ads/library/?id=1406087096511386,AIPAC,40217893542
323154793106821,2022-02-18,USD,249999,14999,200000,10000,https://www.facebook.com/ads/library/?id=323154793106821,AIPAC,40217893542
493822822110532,2022-02-18,USD,39999,2499,35000,2000,https://www.facebook.com/ads/library/?id=493822822110532,AIPAC,40217893542
677543920265736,2022-02-18,USD,7999,799,7000,700,https://www.facebook.com/ads/library/?id=677543920265736,AIPAC,40217893542
1242743049466713,2022-02-18,USD,3999,299,3000,200,https://www.facebook.com/ads/library/?id=1242743049466713,AIPAC,40217893542
445043197410147,2022-02-18,USD,149999,8999,125000,8000,https://www.facebook.com/ads/library/?id=445043197410147,AIPAC,40217893542
3051331321754129,2022-02-18,USD,14999,499,10000,400,https://www.facebook.com/ads/library/?id=3051331321754129,AIPAC,40217893542
1266280210526384,2022-02-18,USD,9999,199,9000,100,https://www.facebook.com/ads/library/?id=1266280210526384,AIPAC,40217893542
976448266575382,2022-02-18,USD,24999,599,20000,500,https://www.facebook.com/ads/library/?id=976448266575382,AIPAC,40217893542
296174832428082,2022-02-18,USD,14999,599,10000,500,https://www.facebook.com/ads/library/?id=296174832428082,AIPAC,40217893542
4982031535191354,2022-02-18,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=4982031535191354,AIPAC,40217893542
1314570715729866,2022-02-18,USD,5999,399,5000,300,https://www.facebook.com/ads/library/?id=1314570715729866,AIPAC,40217893542
320967753185982,2022-02-20,USD,44999,1499,40000,1000,https://www.facebook.com/ads/library/?id=320967753185982,AIPAC,40217893542
324978899576740,2022-02-20,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=324978899576740,AIPAC,40217893542
756491651996292,2022-02-20,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=756491651996292,AIPAC,40217893542
1240686923126625,2022-02-22,USD,44999,1499,40000,1000,https://www.facebook.com/ads/library/?id=1240686923126625,AIPAC,40217893542
511883640457834,2022-02-22,USD,89999,2999,80000,2500,https://www.facebook.com/ads/library/?id=511883640457834,AIPAC,40217893542
4689273894527966,2022-02-22,USD,149999,3499,125000,3000,https://www.facebook.com/ads/library/?id=4689273894527966,AIPAC,40217893542
265835929038242,2022-02-22,USD,39999,399,35000,300,https://www.facebook.com/ads/library/?id=265835929038242,AIPAC,40217893542
1514700755660246,2022-02-22,USD,59999,1999,50000,1500,https://www.facebook.com/ads/library/?id=1514700755660246,AIPAC,40217893542
249900920548461,2022-02-22,USD,199999,5999,175000,5000,https://www.facebook.com/ads/library/?id=249900920548461,AIPAC,40217893542
2108502275974534,2022-02-23,USD,249999,14999,200000,10000,https://www.facebook.com/ads/library/?id=2108502275974534,AIPAC,40217893542
346991020639241,2022-02-23,USD,34999,1499,30000,1000,https://www.facebook.com/ads/library/?id=346991020639241,AIPAC,40217893542
3196785930560925,2022-02-23,USD,8999,1499,8000,1000,https://www.facebook.com/ads/library/?id=3196785930560925,AIPAC,40217893542
1286113921908627,2022-02-23,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=1286113921908627,AIPAC,40217893542
668780594251010,2022-02-23,USD,14999,299,10000,200,https://www.facebook.com/ads/library/?id=668780594251010,AIPAC,40217893542
373415347578957,2022-02-23,USD,39999,1999,35000,1500,https://www.facebook.com/ads/library/?id=373415347578957,AIPAC,40217893542
659762722117311,2022-02-23,USD,149999,3499,125000,3000,https://www.facebook.com/ads/library/?id=659762722117311,AIPAC,40217893542
1851390215250484,2022-02-23,USD,19999,1999,15000,1500,https://www.facebook.com/ads/library/?id=1851390215250484,AIPAC,40217893542
344467850915745,2022-02-23,USD,5999,299,5000,200,https://www.facebook.com/ads/library/?id=344467850915745,AIPAC,40217893542
649631452820234,2022-02-23,USD,49999,1999,45000,1500,https://www.facebook.com/ads/library/?id=649631452820234,AIPAC,40217893542
319947106852613,2022-02-23,USD,9999,499,9000,400,https://www.facebook.com/ads/library/?id=319947106852613,AIPAC,40217893542
1346458989186832,2022-02-23,USD,39999,1499,35000,1000,https://www.facebook.com/ads/library/?id=1346458989186832,AIPAC,40217893542
1023079068565332,2022-02-24,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1023079068565332,AIPAC,40217893542
496906841999478,2022-02-24,USD,2999,99,2000,0,https://www.facebook.com/ads/library/?id=496906841999478,AIPAC,40217893542
1614894628889017,2022-02-24,USD,14999,199,10000,100,https://www.facebook.com/ads/library/?id=1614894628889017,AIPAC,40217893542
377777203723043,2022-02-24,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=377777203723043,AIPAC,40217893542
488355176292842,2022-02-24,USD,29999,2499,25000,2000,https://www.facebook.com/ads/library/?id=488355176292842,AIPAC,40217893542
280273394219811,2022-02-24,USD,2999,299,2000,200,https://www.facebook.com/ads/library/?id=280273394219811,AIPAC,40217893542
692467835121979,2022-02-25,USD,799999,29999,700000,25000,https://www.facebook.com/ads/library/?id=692467835121979,AIPAC,40217893542
845146906354989,2022-02-25,USD,199999,14999,175000,10000,https://www.facebook.com/ads/library/?id=845146906354989,AIPAC,40217893542
1068177097081658,2022-02-25,USD,34999,499,30000,400,https://www.facebook.com/ads/library/?id=1068177097081658,AIPAC,40217893542
1519646148418735,2022-02-25,USD,24999,1999,20000,1500,https://www.facebook.com/ads/library/?id=1519646148418735,AIPAC,40217893542
1015409495989785,2022-02-25,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1015409495989785,AIPAC,40217893542
1154555328632169,2022-02-25,USD,174999,4499,150000,4000,https://www.facebook.com/ads/library/?id=1154555328632169,AIPAC,40217893542
1115043232369588,2022-02-25,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=1115043232369588,AIPAC,40217893542
1290026798154285,2022-02-25,USD,59999,4999,50000,4500,https://www.facebook.com/ads/library/?id=1290026798154285,AIPAC,40217893542
1081964032645810,2022-03-01,USD,14999,399,10000,300,https://www.facebook.com/ads/library/?id=1081964032645810,AIPAC,40217893542
646632876568702,2022-03-01,USD,124999,6999,100000,6000,https://www.facebook.com/ads/library/?id=646632876568702,AIPAC,40217893542
949828919002023,2022-03-01,USD,5999,299,5000,200,https://www.facebook.com/ads/library/?id=949828919002023,AIPAC,40217893542
1160238998122823,2022-03-01,USD,19999,1499,15000,1000,https://www.facebook.com/ads/library/?id=1160238998122823,AIPAC,40217893542
1037919963464830,2022-03-01,USD,24999,599,20000,500,https://www.facebook.com/ads/library/?id=1037919963464830,AIPAC,40217893542
499146154954311,2022-03-03,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=499146154954311,AIPAC,40217893542
726925442022932,2022-03-03,USD,1999,199,1000,100,https://www.facebook.com/ads/library/?id=726925442022932,AIPAC,40217893542
1013224929288844,2022-03-04,USD,299999,5999,250000,5000,https://www.facebook.com/ads/library/?id=1013224929288844,AIPAC,40217893542
538089470811048,2022-03-04,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=538089470811048,AIPAC,40217893542
670880110784369,2022-03-07,USD,299999,4999,250000,4500,https://www.facebook.com/ads/library/?id=670880110784369,AIPAC,40217893542
284931833713531,2022-03-09,USD,14999,499,10000,400,https://www.facebook.com/ads/library/?id=284931833713531,AIPAC,40217893542
461377185732062,2022-03-09,USD,9999,399,9000,300,https://www.facebook.com/ads/library/?id=461377185732062,AIPAC,40217893542
4982828021793203,2022-03-09,USD,34999,1499,30000,1000,https://www.facebook.com/ads/library/?id=4982828021793203,AIPAC,40217893542
3225239941067485,2022-03-09,USD,29999,1499,25000,1000,https://www.facebook.com/ads/library/?id=3225239941067485,AIPAC,40217893542
355478493150402,2022-03-11,USD,5999,799,5000,700,https://www.facebook.com/ads/library/?id=355478493150402,AIPAC,40217893542
1597741327273802,2022-03-11,USD,5999,199,5000,100,https://www.facebook.com/ads/library/?id=1597741327273802,AIPAC,40217893542
5243209405712595,2022-03-11,USD,1000000,19999,1000000,15000,https://www.facebook.com/ads/library/?id=5243209405712595,AIPAC,40217893542
647799286296018,2022-03-11,USD,1000000,124999,1000000,100000,https://www.facebook.com/ads/library/?id=647799286296018,AIPAC,40217893542
351656613531490,2022-03-11,USD,39999,799,35000,700,https://www.facebook.com/ads/library/?id=351656613531490,AIPAC,40217893542
5272476306104431,2022-03-11,USD,349999,7999,300000,7000,https://www.facebook.com/ads/library/?id=5272476306104431,AIPAC,40217893542
450137780191340,2022-03-11,USD,3999,99,3000,0,https://www.facebook.com/ads/library/?id=450137780191340,AIPAC,40217893542
655361602393112,2022-03-11,USD,7999,199,7000,100,https://www.facebook.com/ads/library/?id=655361602393112,AIPAC,40217893542
356635896337844,2022-03-11,USD,49999,899,45000,800,https://www.facebook.com/ads/library/?id=356635896337844,AIPAC,40217893542
1663556900661868,2022-03-11,USD,449999,9999,400000,9000,https://www.facebook.com/ads/library/?id=1663556900661868,AIPAC,40217893542
985822709026148,2022-03-11,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=985822709026148,AIPAC,40217893542
3080958175453230,2022-03-11,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=3080958175453230,AIPAC,40217893542
1132810127473392,2022-03-11,USD,999,99,0,0,https://www.facebook.com/ads/library/?id=1132810127473392,AIPAC,40217893542
338671928307320,2022-03-14,USD,1999,99,1000,0,https://www.facebook.com/ads/library/?id=338671928307320,AIPAC,40217893542
1109770643148100,2022-03-14,USD,9999,199,9000,100,https://www.facebook.com/ads/library/?id=1109770643148100,AIPAC,40217893542
942889993070561,2022-03-14,USD,249999,6999,200000,6000,https://www.facebook.com/ads/library/?id=942889993070561,AIPAC,40217893542
379462907048803,2022-03-14,USD,5999,199,5000,100,https://www.facebook.com/ads/library/?id=379462907048803,AIPAC,40217893542
388830693081748,2022-03-14,USD,19999,399,15000,300,https://www.facebook.com/ads/library/?id=388830693081748,AIPAC,40217893542
265500869110059,2022-03-14,USD,199999,5999,175000,5000,https://www.facebook.com/ads/library/?id=265500869110059,AIPAC,40217893542
908341586507962,2022-03-15,USD,3999,199,3000,100,https://www.facebook.com/ads/library/?id=908341586507962,AIPAC,40217893542
551526822794015,2022-03-15,USD,39999,1499,35000,1000,https://www.facebook.com/ads/library/?id=551526822794015,AIPAC,40217893542
285983996981320,2022-03-15,USD,599999,24999,500000,20000,https://www.facebook.com/ads/library/?id=285983996981320,AIPAC,40217893542
543954176888402,2022-03-15,USD,149999,5999,125000,5000,https://www.facebook.com/ads/library/?id=543954176888402,AIPAC,40217893542
491028305731000,2022-03-15,USD,34999,899,30000,800,https://www.facebook.com/ads/library/?id=491028305731000,AIPAC,40217893542
1063734094204973,2022-03-15,USD,2999,199,2000,100,https://www.facebook.com/ads/library/?id=1063734094204973,AIPAC,40217893542
1065446740700470,2022-03-15,USD,5999,299,5000,200,https://www.facebook.com/ads/library/?id=1065446740700470,AIPAC,40217893542
1122609648535929,2022-03-15,USD,14999,1999,10000,1500,https://www.facebook.com/ads/library/?id=1122609648535929,AIPAC,40217893542
